Latitude,Longitude,Wildfire,NDVI,Avg_Temp,Avg_humid,Avg_wind,Total_precip
59.7102,-116.6205,0,5816,4.291818182,91.31704362,2.541194638,377.7339919
59.2032,-113.2197,0,4856,4.530888889,91.2794651,2.688269758,347.8199912
54.4871,-114.8071,0,4535,9.520454545,91.8403792,2.708581524,1020.216977
59.9261,-113.0743,0,4268,4.814444444,91.36141585,3.0162103,292.9819921
57.3587,-112.5953,0,5321,5.727826087,92.62804849,3.076602914,657.4599855
54.761,-110.6883,0,5793,6.658636364,92.3422086,3.004951886,754.9779828
58.7639,-116.5412,0,4314,5.142173913,92.02282041,2.773057941,468.9669882
56.6862,-114.2149,0,6511,5.099090909,92.72148646,2.928623623,673.8379847
56.6857,-114.7977,0,6609,6.422727273,92.84015961,2.835720763,695.7349839
55.6798,-116.7572,0,5233,7.708695652,91.97398087,3.001828424,898.0359786
54.1442,-116.2051,0,6244,8.812272727,92.13905906,2.706600947,1146.306974
59.1672,-114.0498,0,4211,4.155777778,91.97931381,2.808893019,405.2499901
56.293,-111.3189,0,6438,6.306444444,91.93932194,2.934466953,826.540981
54.8615,-114.9351,0,6306,8.119545455,91.98283509,2.914227669,992.2029787
58.6598,-115.451,0,3636,5.805454545,91.82106812,2.52818534,586.8619854
59.1525,-116.6474,0,5430,6.076222222,91.76450991,2.862202134,442.4549897
54.243,-114.2473,0,3044,10.84422222,91.97303821,2.837823933,979.7029785
58.3129,-110.2903,0,4416,6.368666667,91.72815769,3.172655562,457.7369888
59.7985,-115.4932,0,5140,5.230909091,91.49438061,2.747671695,344.4769925
58.8783,-112.5854,0,5125,4.667333333,91.37195811,2.803304188,430.3359907
59.9509,-111.4763,0,4518,3.632222222,91.47793034,3.050483051,324.3589922
57.0484,-116.5373,0,5794,7.131363636,91.82578944,2.689299648,689.3619843
54.6608,-112.42,0,4704,8.610930233,92.66101117,3.024112788,899.7559781
57.7063,-110.4416,0,4053,8.991818182,91.83994948,3.02856685,589.0669869
56.8766,-114.2091,0,5753,6.050888889,92.37642856,2.809324473,625.0489859
54.5503,-113.2933,0,4625,8.178695652,92.20545362,2.957207911,911.7929798
55.7985,-110.5997,0,6086,7.139333333,91.99263556,2.965788399,808.3929809
54.8396,-113.2944,0,4252,9.433181818,92.42591829,2.882904144,913.3059784
59.0478,-112.5555,0,4612,6.132790698,91.74503733,2.850622625,351.020992
55.6588,-115.8668,0,4933,8.188636364,92.90509113,2.902723315,914.8479795
57.5751,-113.1204,0,6818,5.68173913,92.41432567,3.09115137,509.8899865
58.1446,-115.4607,0,3976,6.712666667,91.9427562,2.402240434,529.9669869
58.2052,-112.814,0,5738,7.36627907,91.56093365,2.869949612,552.6989876
57.0989,-115.0797,0,5312,7.301627907,92.13419592,2.641547773,685.2909845
55.625,-115.2549,0,6000,7.918444444,93.01718721,2.997349531,966.2659765
59.9218,-111.1356,0,4395,2.847777778,91.70447451,3.051463777,336.1919911
58.3774,-113.5928,0,3353,5.475217391,91.21073573,2.494454535,442.7049891
56.6832,-111.7516,0,5143,7.747333333,91.75444999,2.771768274,838.5149808
56.3409,-112.3563,0,6050,7.492727273,91.8453982,2.825698718,821.2579794
55.762,-115.4073,0,6094,7.323913043,93.03410655,2.960621688,976.1419762
54.6437,-111.1745,0,4378,7.315909091,92.41728087,3.00940412,808.998982
54.547,-111.948,0,4350,9.219047619,92.41908096,3.108060522,831.021983
59.8986,-116.881,0,4448,4.760666667,91.59791061,2.539095072,376.1769897
55.9593,-110.3072,0,5493,7.408181818,91.98165414,2.906110242,726.3319842
57.632,-110.4291,0,5150,6.613111111,91.86501251,3.02856685,619.3869853
59.1169,-114.9343,0,5474,4.526818182,92.23050186,3.236908815,364.4759915
54.2166,-116.0112,0,4798,8.796666667,92.21189483,2.706600947,1119.177974
55.9733,-111.5141,0,4180,7.422093023,92.28773729,3.126642799,792.8259825
56.8993,-116.9453,0,5687,7.025652174,92.063735,2.674822458,708.8629844
54.4053,-115.5625,0,6589,9.095,92.08338784,2.898154538,1097.022972
55.0453,-113.3961,0,4781,8.233255814,92.49565022,2.839786248,953.2619771
57.0265,-116.6079,0,5781,6.908222222,92.0992796,2.689299648,704.1049835
56.956,-116.8337,0,5241,7.504222222,91.95494262,2.674822458,712.7359828
54.9142,-116.4658,0,6818,7.765217391,91.82516591,2.93083423,1047.091975
54.1251,-115.0171,0,5101,11.29863636,91.96809303,2.602602058,1065.908974
58.8778,-111.5696,0,5362,3.520666667,91.53596594,2.897002614,418.7939897
59.7714,-115.3909,0,5212,4.640232558,91.55070699,2.747671695,349.3019922
54.329,-114.7434,0,4751,8.918695652,91.87611015,2.621283121,1018.112978
54.6001,-115.132,0,5558,7.655652174,91.89284065,2.989288325,1047.634977
58.0489,-112.4672,0,5511,3.937391304,92.04095169,2.930124738,623.9689858
56.6689,-114.4558,0,6177,6.227272727,93.2605533,3.002364267,734.0609824
57.8138,-110.9551,0,4369,7.597111111,91.27572635,3.016444272,598.8749878
57.9551,-113.1197,0,4924,8.507333333,91.97870417,3.064892547,482.2479877
58.4812,-111.7739,0,3776,2.506521739,92.38067509,3.4715817,533.5819864
59.3895,-115.5304,0,3421,4.563913043,92.03917116,3.045485992,372.9159912
55.9238,-116.0136,0,4675,7.618444444,92.5829126,2.957164129,829.3329823
55.047,-116.0074,0,5504,9.553111111,91.85839426,2.951731622,1042.318976
56.4652,-114.4498,0,5691,7.037272727,92.98718756,2.990309946,772.3919824
54.0637,-112.0758,0,3071,8.246086957,92.46859867,3.341640579,798.5089828
54.9763,-112.1353,0,5151,9.158095238,93.42364016,2.832088629,927.5829776
54.2573,-111.1275,0,2787,10.10209302,92.17956413,3.127711434,735.7409811
57.1225,-111.5441,0,4529,5.677555556,91.85951886,2.488186564,814.413979
54.8687,-110.3503,0,5508,8.346444444,92.33524889,3.074103134,725.4599812
58.4062,-110.7736,0,4794,7.579545455,91.64944794,2.988646352,433.8969899
57.1962,-114.8826,0,5996,6.960666667,92.16224593,2.675344538,655.7419837
56.9194,-111.3605,0,875,9.124222222,91.96409403,2.632372742,797.5729795
57.1868,-112.6828,0,5412,4.414888889,92.28989272,2.814515833,683.7719846
59.5642,-113.1668,0,3627,4.083777778,91.46467887,2.971642845,287.022993
57.5848,-114.915,0,6157,6.871333333,91.71776967,2.65018744,608.2089842
59.0228,-112.1776,0,3502,5.393555556,91.57393784,2.866509653,348.1689921
57.5901,-115.4023,0,4440,6.417111111,92.28006435,2.706145208,803.4209803
59.9924,-112.6211,0,2003,4.933043478,91.09239922,2.944074437,269.4809926
56.3388,-113.9377,0,5504,6.920454545,92.72616736,2.926641028,771.0399837
56.0064,-112.6657,0,5368,7.316222222,92.18344458,2.879768754,860.07798
57.251,-111.4118,0,1690,7.097111111,91.71965388,2.573989293,741.6919848
59.7271,-113.633,0,5950,3.756666667,91.44149781,2.934024444,305.237993
58.5129,-114.6688,0,4507,5.523333333,91.89957112,2.353525963,507.4309887
55.5663,-116.2335,0,3855,8.314888889,92.54552306,2.876585185,898.2989795
54.0635,-110.6777,0,3673,7.596363636,92.30649186,3.284826688,689.7759844
56.7305,-116.2618,0,4303,6.585111111,92.43959627,2.878155142,732.3659832
59.0823,-113.5452,0,5804,5.99,91.13723534,2.609421066,361.5359912
57.2736,-110.7223,0,6568,6.091777778,92.15202815,3.044456142,680.9319854
54.8861,-113.2531,0,3220,9.559302326,92.47681688,2.882904144,908.4889794
54.8999,-114.2207,0,6722,8.266086957,92.04359565,2.680662197,969.7499774
54.801,-116.1509,0,6992,9.123488372,91.92754895,3.029901368,1113.726974
56.8663,-110.2027,0,4540,6.906363636,92.31510139,3.05822852,640.0349836
59.3524,-110.8883,0,3234,4.16173913,92.18224822,3.06994087,327.1929923
58.217,-111.0961,0,5071,7.506888889,91.47240255,2.953541438,469.4129892
56.574,-112.7138,0,5754,8.076363636,92.05532176,2.737705429,776.9209812
56.8661,-111.1926,0,4459,7.925111111,91.97422836,2.728419064,737.4719823
57.352,-112.6627,0,5841,4.255652174,92.70740399,3.076602914,657.4599855
54.4189,-116.9736,0,4585,8.427777778,91.5085094,2.745907636,1177.36897
58.514,-116.282,0,2527,7.37372093,91.97582315,2.734180338,477.9099879
59.8887,-111.8636,0,2328,5.046888889,91.32421505,2.977571839,321.4159924
59.6389,-114.5011,0,3136,5.137111111,91.65898461,2.926304717,323.5689909
56.3829,-116.8677,0,3568,8.336666667,92.14669795,2.623290419,754.5059828
59.5655,-116.9648,0,4966,4.875333333,91.40845923,2.456891075,410.51199
55.0069,-114.9873,0,6562,6.850434783,92.14833719,3.060690222,1061.181973
55.7511,-112.4067,0,6899,8.666190476,92.26665751,2.924897337,992.9259747
57.9663,-116.8518,0,3014,8.474,91.41788183,2.536757837,616.1039865
57.4533,-116.1437,0,5291,6.455909091,91.98159853,2.754363333,688.1929821
56.3531,-112.2857,0,5929,7.658636364,91.81278606,2.825698718,814.2039809
55.64,-115.1213,0,5829,8.330888889,92.96833279,3.082833073,951.1099784
59.9856,-115.0501,0,5751,5.107333333,91.25532394,2.783280254,352.2319925
58.7943,-116.0381,0,5221,6.372727273,92.20712667,2.889568318,518.4869878
54.8836,-110.6796,0,6719,7.03,92.3422086,3.004951886,762.3429845
59.8676,-116.3486,0,5805,5.311777778,91.23392431,2.536718031,346.4669913
57.5228,-116.8468,0,5090,6.860222222,91.41135727,2.562629612,708.4419843
59.9147,-114.0438,0,-272,5.807142857,91.40974134,2.962364706,302.4369925
57.6984,-111.0001,0,4424,7.079777778,91.36827167,2.715436603,608.1249871
58.2186,-111.2155,0,4049,7.915777778,91.46920961,2.953541438,438.6749901
56.524,-116.2452,0,5403,7.348695652,92.34699832,2.862001599,765.1899814
55.4433,-111.7771,0,6579,6.939777778,92.53862504,3.050651559,951.3889781
57.4909,-115.1881,0,5816,6.449545455,92.04003771,2.645491641,695.3989851
57.1713,-112.6834,0,4253,4.963333333,92.28989272,2.814515833,683.7719846
55.5,-116.5938,0,4639,8.229545455,91.7048808,2.961233879,913.3589782
56.1112,-112.687,0,5191,7.759777778,92.14078581,2.879768754,860.07798
59.5304,-115.0215,0,4666,4.252173913,91.98326371,2.866385799,355.5609926
57.1462,-115.4033,0,5462,7.278444444,92.08112875,2.691137741,671.7669837
56.2274,-112.5833,0,5766,6.662888889,92.0588855,2.879768754,829.3039802
59.9558,-115.9268,0,5915,5.223478261,91.17698387,2.686279682,339.8449918
55.4385,-114.3787,0,6684,7.650888889,92.9457014,3.009761127,925.8939769
56.9509,-116.7809,0,5765,7.588181818,92.22338557,2.674822458,709.9369839
56.421,-114.8968,0,6165,6.930930233,92.58544652,2.840369063,742.1919797
59.3317,-110.3585,0,-107,1.850888889,92.87085753,3.094635403,419.7639898
59.7343,-114.7162,0,5314,5.248139535,91.60906619,2.926304717,332.4589922
56.1789,-115.2976,0,3533,8.472222222,92.6274558,2.832291911,859.4989794
57.095,-116.5033,0,5298,7.905555556,91.87997286,2.689299648,697.8479841
57.3037,-112.5492,0,6074,5.573043478,92.36108933,3.076602914,680.3429839
59.3793,-112.608,0,4887,4.940434783,91.67045473,2.964357312,276.5879939
59.376,-116.3686,0,5850,6.987333333,91.71265932,2.793145214,403.3059902
58.7682,-112.3552,0,-116,5.970930233,91.84382217,2.82968963,498.1699878
56.2179,-115.3032,0,5186,8.054090909,92.6274558,2.832291911,859.4989794
59.5774,-113.5788,0,4305,4.143777778,91.52755288,2.934024444,305.237993
56.8334,-114.4179,0,5622,5.995,92.56252461,2.890817095,646.3929846
58.0135,-116.9784,0,2655,6.939333333,91.30328521,2.573759029,599.2569862
55.4388,-113.1856,0,6065,7.143170732,92.54084713,2.914739873,929.6699766
56.391,-113.9006,0,5310,6.657727273,92.65274125,2.926641028,758.3159816
58.7259,-113.7774,0,4352,4.824222222,91.30650183,2.300747592,391.7759911
55.4477,-116.4448,0,2128,9.692666667,91.89682465,2.942647672,915.7289793
58.2609,-115.7919,0,4528,6.224666667,91.94943987,2.421811691,485.7899876
59.6856,-116.2645,0,6008,6.365909091,91.2711709,2.624936515,361.2459915
59.1308,-111.0288,0,4677,4.329130435,91.99328066,3.010219747,364.7399913
58.2383,-115.34,0,4251,5.654,91.95764841,2.402240434,510.2039861
58.0815,-115.6022,0,5225,7.06627907,91.97737976,2.374395574,551.6599855
55.2985,-111.8575,0,6160,7.085909091,92.500333,3.050651559,938.885978
56.7023,-112.5269,0,5176,8.024090909,91.99783647,2.737705429,783.1929795
55.296,-110.2549,0,6197,6.627333333,92.41271074,3.13200262,718.7219825
58.4968,-116.256,0,2143,7.551395349,91.97582315,2.530515877,477.9099879
54.3839,-115.4621,0,6166,9.224666667,92.02898822,2.826611342,1096.781973
55.9502,-110.2227,0,6250,6.598888889,92.00502414,2.918798576,712.9939845
57.8163,-116.3398,0,5390,6.147272727,91.7113493,2.557445115,702.7789834
56.7404,-115.312,0,3861,8.339302326,92.42002559,2.683427492,706.5429817
57.5814,-113.7396,0,5831,6.803478261,92.02535041,3.039031285,480.2299889
56.3746,-115.7286,0,4473,6.83,92.37086148,2.739938912,781.4579798
54.7403,-114.5877,0,5077,8.023913043,91.93365693,2.765549182,999.378977
59.2364,-115.6012,0,5614,4.265454545,92.45072004,3.141396183,393.1269893
57.8825,-111.9131,0,5492,5.043043478,92.11737894,2.814754866,653.3859857
57.5497,-112.8609,0,6137,5.750869565,92.47258208,3.1273395,632.5469875
58.3304,-110.8581,0,3365,8.616222222,91.50384155,2.988646352,439.1669883
59.9104,-113.2343,0,4146,3.45826087,91.3918141,3.0162103,283.666994
55.677,-110.0235,0,5132,7.246,92.00088445,3.039806012,651.9669852
58.3177,-116.1688,0,2281,7.113636364,91.97582813,2.413490816,490.8019888
59.9148,-115.3837,0,5911,5.602727273,91.38151703,2.747671695,338.5339919
55.1759,-111.4798,0,5790,7.017111111,92.43121617,2.927973515,889.4139769
54.7242,-111.4414,0,5510,7.917906977,92.57478969,3.045914072,835.4179801
56.2817,-114.4018,0,3675,8.155,92.80397388,2.990309946,831.4359799
57.0744,-113.2453,0,5909,6.078636364,92.35395473,2.986139539,602.197986
55.2092,-116.2538,0,5583,10.80534884,91.69877203,3.032280112,976.4669763
55.1033,-112.4158,0,5287,7.760222222,92.71209868,2.742784269,1001.078978
56.6589,-116.8452,0,6102,8.337272727,92.1532102,2.633727156,710.0099826
57.7682,-111.9943,0,5061,4.854,92.4730707,2.814754866,665.9319832
54.6259,-115.996,0,7415,6.647391304,92.04704816,2.993127389,1105.048973
57.3514,-110.741,0,6034,7.201363636,91.98893666,3.044456142,639.9179854
54.991,-110.2398,0,6143,6.838888889,92.35293469,3.26222286,717.5019846
58.541,-111.9286,0,-495,1.02,92.87554276,3.385075517,543.5769872
54.5091,-115.0918,0,5485,8.243913043,91.87285863,2.989288325,1061.032975
58.7839,-112.9461,0,4430,5.706956522,91.22571128,2.749327097,430.8499904
55.0636,-113.0451,0,5317,9.305238095,92.53202313,2.829361614,979.7859763
58.3748,-112.2766,0,4456,6.868181818,91.85019149,2.885958956,480.391988
56.5004,-111.3128,0,6245,7.779565217,91.75829692,2.934466953,806.622982
54.7193,-116.3229,0,6994,7.506888889,91.88959484,2.856715781,1107.082976
59.4374,-113.6664,0,833,5.360697674,91.77333,2.81338171,360.5479914
58.3667,-115.7326,0,2902,5.450909091,91.94943987,2.418349245,477.1669888
55.6394,-113.6109,0,6009,8.031860465,92.57902921,2.974419082,887.1499794
55.3222,-110.4147,0,6064,6.991818182,92.41594478,3.13200262,736.0969826
57.2092,-113.3134,0,5387,5.426888889,92.44938558,3.054655738,574.0139851
56.078,-116.7006,0,5328,8.054782609,92.44329747,2.861373651,822.5789799
57.3603,-114.7827,0,5227,8.391904762,91.96432367,2.717029535,620.6609845
56.9532,-111.5893,0,4021,8.040909091,91.85360688,2.639804342,839.2819799
58.2982,-116.6508,0,3617,7.453555556,91.99515027,2.511465,566.212988
54.7664,-111.4252,0,5644,7.532857143,92.57478969,2.944557738,835.4179801
58.8903,-113.5247,0,3713,7.087727273,91.04836559,2.467915412,345.3499917
58.9109,-112.5026,0,3650,4.68,91.40804962,2.803304188,431.6349899
56.9766,-110.445,0,6107,5.726363636,92.39491183,3.054213467,703.4629846
54.6492,-112.3513,0,4359,8.924761905,92.94426596,3.024112788,893.7189775
58.2717,-114.2441,0,5105,6.659545455,91.52657363,2.417618393,460.0849884
59.8079,-110.3275,0,5012,3.102,92.29336013,3.093733514,355.2019909
57.012,-114.6948,0,5141,6.672666667,92.19731573,2.764338319,642.6909834
58.5683,-111.7861,0,2719,3.607333333,92.38067509,3.385075517,533.5819864
56.75,-113.1374,0,5860,7.463333333,92.10053409,2.760685419,717.1389842
56.0193,-115.5436,0,4466,7.064222222,92.79191517,2.846086074,873.7219809
59.4896,-115.6193,0,567,2.204347826,91.8373444,3.045485992,419.8939905
58.2298,-110.3264,0,5386,5.379565217,91.76143728,3.100226517,494.9569885
57.6553,-113.8447,0,6206,6.605217391,91.79056252,3.001809347,497.4939889
58.0749,-111.6876,0,4946,7.213555556,91.69651138,2.839703383,492.3589873
55.7159,-116.7692,0,5100,8.752222222,91.97398087,3.001828424,858.0439788
57.3656,-111.8729,0,1345,6.09195122,92.2904636,2.729651586,734.8459827
58.45,-112.2427,0,3219,3.700454545,92.03557909,3.252390312,519.2829881
54.3719,-116.6751,0,6208,9.807727273,91.87092147,2.760587912,1104.306974
56.3276,-111.5542,0,5260,7.763777778,91.82670625,2.885210725,806.1319795
59.3363,-112.4166,0,4705,3.973913043,91.6578513,2.995481848,289.301994
58.4968,-111.2862,0,3156,5.308636364,91.85561247,3.086535803,481.5579889
55.5571,-114.478,0,6826,7.20804878,92.88361821,3.011247025,922.3719799
57.5341,-111.8698,0,4967,6.792727273,92.31238909,3.029383882,730.5139819
55.8357,-116.6063,0,4624,9.838695652,92.31494097,3.006170891,834.8069796
57.5937,-110.8729,0,4765,7.006818182,91.56847492,2.843871372,606.8189869
57.8677,-111.1964,0,3811,8.36,91.47206372,2.846914008,589.9369848
55.8105,-112.9202,0,6589,7.613043478,92.23605633,2.862183688,896.9039791
59.0578,-114.2145,0,4041,5.642608696,92.13051281,2.808893019,389.3089913
59.8131,-110.6769,0,5511,1.599333333,91.9215118,3.069624927,343.7389916
57.2305,-114.1187,0,6273,5.707727273,92.21411983,2.970507762,573.0729868
58.6734,-112.5701,0,3660,5.114888889,91.68698194,2.718811696,436.9019894
58.7792,-112.324,0,-311,3.194444444,91.84382217,2.82968963,498.1699878
58.8299,-113.2519,0,4628,4.755333333,91.14066687,2.517028095,440.4649899
56.2213,-113.8149,0,6125,6.465555556,92.6510271,2.825849767,800.596982
57.4149,-113.1598,0,5865,5.173043478,92.46814692,3.137729705,518.7179879
54.946,-114.7997,0,6404,8.946818182,92.05694169,2.914227669,987.9679782
56.1851,-116.8499,0,5589,8.038695652,92.34793819,2.753044156,786.063981
55.085,-114.4248,0,4856,8.557727273,92.31083362,2.738880382,967.4139779
54.6587,-116.8856,0,6774,8.416956522,91.63395668,2.766049736,1123.325974
58.9889,-114.3723,0,1573,3.500434783,92.19820376,2.6128322,368.8759918
59.5144,-114.5318,0,5751,3.358695652,91.77580809,2.926304717,360.2149907
54.1459,-112.4358,0,4174,10.56952381,92.466361,3.341378768,851.8419815
57.3045,-114.1817,0,5680,6.387209302,92.18027983,3.055398381,579.3029863
58.3181,-111.5473,0,4727,6.79173913,91.5366192,3.353409734,430.4279901
57.8064,-112.9189,0,5036,5.812608696,92.29435712,3.165631168,552.7169854
56.3907,-112.3736,0,6335,8.081363636,91.8453982,2.825698718,821.2579794
54.5743,-112.2206,0,3987,8.991395349,92.38594638,3.063363724,858.7729819
59.7567,-114.6794,0,5262,5.465,91.45433257,2.877316546,330.5099921
55.2894,-113.1051,0,6371,6.695333333,92.65540459,2.914739873,973.3829775
54.3736,-115.4085,0,5569,8.907777778,91.94830504,2.826611342,1070.027974
56.6756,-111.5958,0,4307,8.098444444,91.70369451,2.738157863,834.1759817
54.8468,-114.146,0,5902,9.062272727,91.99640859,2.680662197,972.5189785
54.2263,-115.0061,0,4378,8.516086957,91.94328635,2.602602058,1052.574974
57.1081,-112.3987,0,5493,6.612666667,92.09891884,2.782380839,714.9349838
58.0783,-116.2589,0,2252,9.704418605,91.96872703,2.491030179,591.9629858
56.7465,-112.9528,0,5008,6.950444444,92.07624609,2.714451974,728.5079848
54.8756,-115.2321,0,7146,8.017111111,92.11842968,2.998467601,1037.319975
56.0845,-116.3499,0,4337,11.08022222,92.49262739,2.90406353,816.4939806
57.2488,-113.6488,0,4713,6.477272727,92.3634981,3.009957599,561.9619868
59.2895,-114.0111,0,4437,3.927391304,91.91077075,2.900226915,343.5599909
56.2815,-112.2988,0,5509,8.387674419,91.84971489,2.825698718,835.5269787
56.5487,-112.3858,0,5171,6.778444444,91.92285291,2.77036399,791.2389827
56.3392,-113.9977,0,6135,7.461162791,92.72616736,2.956106753,764.9119809
55.1879,-111.3398,0,5941,6.887777778,92.39626724,2.927973515,882.3579788
54.4407,-116.7007,0,5624,8.021111111,91.8170673,2.760587912,1140.240975
55.9254,-116.5634,0,4962,11.00244444,92.39361503,3.006170891,831.3509765
54.3327,-111.375,0,4886,9.71952381,92.07171594,3.177961787,756.1699804
58.1429,-111.0787,0,2877,8.743777778,91.38324889,2.953541438,475.2919899
55.8296,-111.9671,0,5987,6.954545455,92.25034625,3.10699441,920.4099771
57.0946,-112.4857,0,5973,6.511333333,92.14289082,2.782380839,702.3169848
55.2577,-111.0068,0,6160,6.528636364,92.31497902,3.031602626,812.1819812
59.4854,-113.5746,0,3951,5.18,91.52715613,2.81338171,366.601991
56.0014,-113.6438,0,5850,8.340697674,92.62175112,2.800806836,860.2759807
56.2376,-116.2493,0,4547,8.115333333,92.3667544,2.908535456,806.7979829
56.4164,-112.8646,0,5742,7.283333333,92.06795916,2.833040498,735.2499831
58.1026,-114.8117,0,3792,6.358444444,91.63707886,2.472123001,491.692989
58.9763,-115.9223,0,5963,5.245909091,92.47324109,2.835480958,389.8719901
57.0471,-113.3228,0,4992,7.634545455,92.378518,3.054655738,588.5299865
55.3317,-114.9126,0,5002,6.548666667,92.94821862,3.500248492,997.1249793
59.5116,-112.5676,0,4352,5.386956522,91.64533948,3.006009303,274.2819938
57.9099,-111.9628,0,5957,5.219565217,92.27069478,2.814754866,665.9319832
59.989,-111.4096,0,4458,3.348666667,91.47793034,3.050483051,324.3589922
58.3617,-114.5795,0,4884,6.059090909,91.82514753,2.290977469,475.0489875
55.9366,-113.275,0,6659,7.97744186,92.38911939,2.819407757,859.922978
59.2726,-115.8772,0,5600,3.055652174,92.37720113,2.9738565,392.3489904
55.8609,-116.1974,0,4231,7.252608696,92.52496523,2.957164129,827.0759831
55.2705,-116.0223,0,4422,8.404782609,91.99572369,2.87302159,989.2479782
54.6696,-115.6766,0,5901,6.933913043,92.17608781,3.093643071,1030.226979
54.4981,-111.918,0,4044,9.418780488,92.43201794,3.198636601,818.6079802
55.0936,-116.4001,0,4396,8.96173913,91.6878546,3.032280112,994.2289769
54.971,-113.588,0,5579,7.669090909,92.33401971,2.815257821,921.1049788
56.2072,-116.1733,0,5571,7.777111111,92.46247971,2.908535456,820.4159803
